"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1653256800";"23.05.2022 01:00";"153,78";"153,78";"153,78";"153,78"
"1653260400";"23.05.2022 02:00";"151,41";"151,41";"151,41";"151,41"
"1653264000";"23.05.2022 03:00";"147,08";"147,08";"120";"120"
"1653267600";"23.05.2022 04:00";"149,11";"149,11";"126,74";"126,74"
"1653271200";"23.05.2022 05:00";"147,09";"147,09";"126,5";"126,5"
"1653274800";"23.05.2022 06:00";"172,54";"172,54";"172,54";"172,54"
"1653278400";"23.05.2022 07:00";"202,7";"202,7";"202,7";"202,7"
"1653282000";"23.05.2022 08:00";"224,96";"224,96";"224,96";"224,96"
"1653285600";"23.05.2022 09:00";"230,02";"230,02";"230,02";"230,02"
"1653289200";"23.05.2022 10:00";"220,97";"220,97";"220,97";"220,97"
"1653292800";"23.05.2022 11:00";"217,19";"217,19";"217,19";"217,19"
"1653296400";"23.05.2022 12:00";"202,68";"202,68";"202,68";"202,68"
"1653300000";"23.05.2022 13:00";"188,88";"188,88";"188,88";"188,88"
"1653303600";"23.05.2022 14:00";"171,73";"171,73";"171,73";"171,73"
"1653307200";"23.05.2022 15:00";"171,63";"171,63";"171,63";"171,63"
"1653310800";"23.05.2022 16:00";"170,88";"170,88";"170,88";"170,88"
"1653314400";"23.05.2022 17:00";"175,25";"175,25";"175,25";"175,25"
"1653318000";"23.05.2022 18:00";"199,06";"199,06";"199,06";"199,06"
"1653321600";"23.05.2022 19:00";"234,49";"234,49";"234,49";"234,49"
"1653325200";"23.05.2022 20:00";"249,99";"249,99";"249,99";"249,99"
"1653328800";"23.05.2022 21:00";"225,06";"225,06";"225,06";"225,06"
"1653332400";"23.05.2022 22:00";"190";"190";"190";"190"
"1653336000";"23.05.2022 23:00";"180,03";"180,03";"180,03";"180,03"
"1653339600";"24.05.2022 00:00";"147,35";"147,35";"147,35";"147,35"
"1653343200";"24.05.2022 01:00";"120";"120";"120";"120"
"1653346800";"24.05.2022 02:00";"107,77";"107,77";"107,77";"107,77"
"1653350400";"24.05.2022 03:00";"97,32";"97,32";"97,32";"97,32"
"1653354000";"24.05.2022 04:00";"96,24";"96,24";"96,24";"96,24"
"1653357600";"24.05.2022 05:00";"107,4";"107,4";"107,4";"107,4"
"1653361200";"24.05.2022 06:00";"118,37";"118,37";"118,37";"118,37"
"1653364800";"24.05.2022 07:00";"188,91";"188,91";"188,91";"188,91"
"1653368400";"24.05.2022 08:00";"240,87";"240,87";"240,87";"240,87"
"1653372000";"24.05.2022 09:00";"255,02";"255,02";"255,02";"255,02"
"1653375600";"24.05.2022 10:00";"215,91";"215,91";"215,91";"215,91"
"1653379200";"24.05.2022 11:00";"184,65";"184,65";"184,65";"184,65"
"1653382800";"24.05.2022 12:00";"180";"180";"180";"180"
"1653386400";"24.05.2022 13:00";"170,04";"170,04";"170,04";"170,04"
"1653390000";"24.05.2022 14:00";"150,02";"150,02";"150,02";"150,02"
"1653393600";"24.05.2022 15:00";"157,2";"157,2";"157,2";"157,2"
"1653397200";"24.05.2022 16:00";"165,85";"165,85";"165,85";"165,85"
"1653400800";"24.05.2022 17:00";"170,07";"170,07";"170,07";"170,07"
"1653404400";"24.05.2022 18:00";"194,95";"194,95";"194,95";"194,95"
"1653408000";"24.05.2022 19:00";"209,21";"209,21";"209,21";"209,21"
"1653411600";"24.05.2022 20:00";"243,43";"243,43";"243,43";"243,43"
"1653415200";"24.05.2022 21:00";"214,71";"214,71";"214,71";"214,71"
"1653418800";"24.05.2022 22:00";"215,01";"215,01";"215,01";"215,01"
"1653422400";"24.05.2022 23:00";"182,14";"182,14";"182,14";"182,14"
"1653426000";"25.05.2022 00:00";"157,77";"157,77";"99,8";"99,8"
"1653429600";"25.05.2022 01:00";"174,93";"174,93";"110,78";"110,78"
"1653433200";"25.05.2022 02:00";"161,47";"161,47";"80,07";"80,07"
"1653436800";"25.05.2022 03:00";"161,07";"161,07";"25,09";"25,09"
"1653440400";"25.05.2022 04:00";"159,36";"159,36";"30,2";"30,2"
"1653444000";"25.05.2022 05:00";"144,83";"144,83";"29,99";"29,99"
"1653447600";"25.05.2022 06:00";"173,86";"173,86";"156,07";"156,07"
"1653451200";"25.05.2022 07:00";"206,04";"206,04";"163,41";"163,41"
"1653454800";"25.05.2022 08:00";"235,07";"235,07";"235,07";"235,07"
"1653458400";"25.05.2022 09:00";"237,14";"237,14";"237,14";"237,14"
"1653462000";"25.05.2022 10:00";"213,25";"213,25";"213,25";"213,25"
"1653465600";"25.05.2022 11:00";"199,79";"199,79";"199,79";"199,79"
"1653469200";"25.05.2022 12:00";"200,93";"200,93";"200,93";"200,93"
"1653472800";"25.05.2022 13:00";"201,61";"201,61";"201,61";"201,61"
"1653476400";"25.05.2022 14:00";"187,05";"187,05";"187,05";"187,05"
"1653480000";"25.05.2022 15:00";"175,86";"175,86";"175,86";"175,86"
"1653483600";"25.05.2022 16:00";"200";"200";"200";"200"
"1653487200";"25.05.2022 17:00";"225,09";"225,09";"225,09";"225,09"
"1653490800";"25.05.2022 18:00";"198,47";"198,47";"158,68";"158,68"
"1653494400";"25.05.2022 19:00";"197,26";"197,26";"169,94";"169,94"
"1653498000";"25.05.2022 20:00";"214,79";"214,79";"159,83";"159,83"
"1653501600";"25.05.2022 21:00";"217,46";"217,46";"159,03";"159,03"
"1653505200";"25.05.2022 22:00";"212,44";"212,44";"155,47";"155,47"
"1653508800";"25.05.2022 23:00";"193,98";"193,98";"143,86";"143,86"
"1653512400";"26.05.2022 00:00";"166,16";"166,16";"36,22";"36,22"
"1653516000";"26.05.2022 01:00";"137,64";"137,64";"30";"108,92"
"1653519600";"26.05.2022 02:00";"108,88";"108,88";"23,86";"108,88"
"1653523200";"26.05.2022 03:00";"95,09";"95,09";"21,44";"95,09"
"1653526800";"26.05.2022 04:00";"87,08";"87,08";"21,59";"87,08"
"1653530400";"26.05.2022 05:00";"96,19";"96,19";"22,21";"96,19"
"1653534000";"26.05.2022 06:00";"95,95";"95,95";"22,55";"95,95"
"1653537600";"26.05.2022 07:00";"108,91";"121,83";"108,91";"108,91"
"1653541200";"26.05.2022 08:00";"119,71";"119,71";"119,71";"119,71"
"1653544800";"26.05.2022 09:00";"150";"150";"150";"150"
"1653548400";"26.05.2022 10:00";"158,22";"158,22";"158,22";"158,22"
"1653552000";"26.05.2022 11:00";"130,08";"130,08";"130,08";"130,08"
"1653555600";"26.05.2022 12:00";"149,99";"149,99";"149,99";"149,99"
"1653559200";"26.05.2022 13:00";"150";"150";"150";"150"
"1653562800";"26.05.2022 14:00";"149,99";"149,99";"149,99";"149,99"
"1653566400";"26.05.2022 15:00";"139,49";"139,49";"139,49";"139,49"
"1653570000";"26.05.2022 16:00";"125,06";"125,06";"125,06";"125,06"
"1653573600";"26.05.2022 17:00";"130,09";"130,09";"130,09";"130,09"
"1653577200";"26.05.2022 18:00";"198,23";"198,23";"198,23";"198,23"
"1653580800";"26.05.2022 19:00";"218,66";"218,66";"218,66";"218,66"
"1653584400";"26.05.2022 20:00";"211,83";"211,83";"211,83";"211,83"
"1653588000";"26.05.2022 21:00";"170,99";"170,99";"170,99";"170,99"
"1653591600";"26.05.2022 22:00";"165,42";"165,42";"165,42";"165,42"
"1653595200";"26.05.2022 23:00";"166,8";"166,8";"166,8";"166,8"
"1653598800";"27.05.2022 00:00";"126,95";"126,95";"126,95";"126,95"
"1653602400";"27.05.2022 01:00";"104,18";"104,18";"104,18";"104,18"
"1653606000";"27.05.2022 02:00";"98,54";"98,54";"98,54";"98,54"
"1653609600";"27.05.2022 03:00";"94,61";"94,61";"94,61";"94,61"
"1653613200";"27.05.2022 04:00";"97,67";"97,67";"80,98";"80,98"
"1653616800";"27.05.2022 05:00";"97,8";"97,8";"97,8";"97,8"
"1653620400";"27.05.2022 06:00";"101,58";"101,58";"101,58";"101,58"
"1653624000";"27.05.2022 07:00";"210,85";"210,85";"210,85";"210,85"
"1653627600";"27.05.2022 08:00";"226,1";"226,1";"226,1";"226,1"
"1653631200";"27.05.2022 09:00";"217,9";"217,9";"217,9";"217,9"
"1653634800";"27.05.2022 10:00";"205,56";"205,56";"205,56";"205,56"
"1653638400";"27.05.2022 11:00";"215";"215";"215";"215"
"1653642000";"27.05.2022 12:00";"210,12";"210,12";"210,12";"210,12"
"1653645600";"27.05.2022 13:00";"184,02";"184,02";"184,02";"184,02"
"1653649200";"27.05.2022 14:00";"170,43";"170,43";"170,43";"170,43"
"1653652800";"27.05.2022 15:00";"173,12";"173,12";"173,12";"173,12"
"1653656400";"27.05.2022 16:00";"163,51";"163,51";"163,51";"163,51"
"1653660000";"27.05.2022 17:00";"199,93";"199,93";"199,93";"199,93"
"1653663600";"27.05.2022 18:00";"238,31";"238,31";"217,25";"217,25"
"1653667200";"27.05.2022 19:00";"219";"219";"219";"219"
"1653670800";"27.05.2022 20:00";"186,93";"186,93";"186,93";"186,93"
"1653674400";"27.05.2022 21:00";"205,01";"205,01";"165,75";"165,75"
"1653678000";"27.05.2022 22:00";"180";"180";"180";"180"
"1653681600";"27.05.2022 23:00";"133,86";"133,86";"133,86";"133,86"
"1653685200";"28.05.2022 00:00";"100,09";"100,09";"100,09";"100,09"
"1653688800";"28.05.2022 01:00";"97,67";"97,67";"97,67";"97,67"
"1653692400";"28.05.2022 02:00";"91,39";"91,39";"91,39";"91,39"
"1653696000";"28.05.2022 03:00";"89,45";"89,45";"89,45";"89,45"
"1653699600";"28.05.2022 04:00";"89,24";"89,24";"89,24";"89,24"
"1653703200";"28.05.2022 05:00";"88,21";"88,21";"88,21";"88,21"
"1653706800";"28.05.2022 06:00";"95,96";"95,96";"95,96";"95,96"
"1653710400";"28.05.2022 07:00";"99,98";"99,98";"99,98";"99,98"
"1653714000";"28.05.2022 08:00";"90,08";"90,08";"90,08";"90,08"
"1653717600";"28.05.2022 09:00";"109,59";"109,59";"109,59";"109,59"
"1653721200";"28.05.2022 10:00";"129,91";"129,91";"129,91";"129,91"
"1653724800";"28.05.2022 11:00";"126,42";"126,42";"126,42";"126,42"
"1653728400";"28.05.2022 12:00";"120,03";"120,03";"120,03";"120,03"
"1653732000";"28.05.2022 13:00";"120";"120";"120";"120"
"1653735600";"28.05.2022 14:00";"109,57";"109,57";"109,57";"109,57"
"1653739200";"28.05.2022 15:00";"109,55";"109,55";"109,55";"109,55"
"1653742800";"28.05.2022 16:00";"103,89";"103,89";"103,89";"103,89"
"1653746400";"28.05.2022 17:00";"121,15";"121,15";"121,15";"121,15"
"1653750000";"28.05.2022 18:00";"125,09";"125,09";"125,09";"125,09"
"1653753600";"28.05.2022 19:00";"142,49";"142,49";"142,49";"142,49"
"1653757200";"28.05.2022 20:00";"139,9";"139,9";"139,9";"139,9"
"1653760800";"28.05.2022 21:00";"154,73";"154,73";"154,73";"154,73"
"1653764400";"28.05.2022 22:00";"164,37";"164,37";"164,37";"164,37"
"1653768000";"28.05.2022 23:00";"130,98";"141,4";"130,98";"130,98"
"1653771600";"29.05.2022 00:00";"135,82";"135,82";"106,11";"135,82"
"1653775200";"29.05.2022 01:00";"129,07";"129,07";"42,59";"110,77"
"1653778800";"29.05.2022 02:00";"116,95";"116,95";"39,05";"110,72"
"1653782400";"29.05.2022 03:00";"116,97";"116,97";"37,22";"110,7"
"1653786000";"29.05.2022 04:00";"117,41";"117,41";"36,02";"82,71"
"1653789600";"29.05.2022 05:00";"115,23";"115,23";"42,28";"42,28"
"1653793200";"29.05.2022 06:00";"114,9";"114,9";"73,18";"110,72"
"1653796800";"29.05.2022 07:00";"85,06";"116,82";"85,06";"85,06"
"1653800400";"29.05.2022 08:00";"117,01";"117,01";"117,01";"117,01"
"1653804000";"29.05.2022 09:00";"132,01";"132,01";"132,01";"132,01"
"1653807600";"29.05.2022 10:00";"140,08";"140,08";"140,08";"140,08"
"1653811200";"29.05.2022 11:00";"140";"140";"140";"140"
"1653814800";"29.05.2022 12:00";"145,06";"145,06";"145,06";"145,06"
"1653818400";"29.05.2022 13:00";"141";"141";"141";"141"
"1653822000";"29.05.2022 14:00";"133,49";"133,49";"133,49";"133,49"
"1653825600";"29.05.2022 15:00";"123,78";"123,78";"123,78";"123,78"
"1653829200";"29.05.2022 16:00";"121,59";"121,59";"121,59";"121,59"
"1653832800";"29.05.2022 17:00";"120";"120";"120";"120"
"1653836400";"29.05.2022 18:00";"150";"150";"150";"150"
"1653840000";"29.05.2022 19:00";"169,93";"179,56";"169,93";"169,93"
"1653843600";"29.05.2022 20:00";"159,44";"201,38";"159,44";"159,44"
"1653847200";"29.05.2022 21:00";"158,11";"214,94";"158,11";"158,11"
"1653850800";"29.05.2022 22:00";"176,3";"224,97";"176,3";"176,3"
"1653854400";"29.05.2022 23:00";"169,99";"225";"169,99";"169,99"
"1653858000";"30.05.2022 00:00";"209,8";"209,8";"139,02";"139,02"
"1653861600";"30.05.2022 01:00";"135,23";"135,23";"135,23";"135,23"
"1653865200";"30.05.2022 02:00";"126,44";"126,44";"126,44";"126,44"
"1653868800";"30.05.2022 03:00";"124,63";"124,63";"124,63";"124,63"
"1653872400";"30.05.2022 04:00";"131,26";"131,26";"131,26";"131,26"
"1653876000";"30.05.2022 05:00";"135,62";"135,62";"135,62";"135,62"
"1653879600";"30.05.2022 06:00";"150,7";"150,7";"150,7";"150,7"
"1653883200";"30.05.2022 07:00";"230,68";"230,68";"230,68";"230,68"
"1653886800";"30.05.2022 08:00";"257,95";"257,95";"257,95";"257,95"
"1653890400";"30.05.2022 09:00";"278,08";"278,08";"278,08";"278,08"
"1653894000";"30.05.2022 10:00";"249,99";"249,99";"249,99";"249,99"
"1653897600";"30.05.2022 11:00";"246,28";"246,28";"246,28";"246,28"
"1653901200";"30.05.2022 12:00";"229,77";"229,77";"229,77";"229,77"
"1653904800";"30.05.2022 13:00";"215";"215";"215";"215"
"1653908400";"30.05.2022 14:00";"207,5";"207,5";"207,5";"207,5"
"1653912000";"30.05.2022 15:00";"201,28";"201,28";"200";"200"
"1653915600";"30.05.2022 16:00";"202,29";"202,29";"198,44";"198,44"
"1653919200";"30.05.2022 17:00";"210,9";"210,9";"193,98";"193,98"
"1653922800";"30.05.2022 18:00";"225,7";"225,7";"185,19";"185,19"
"1653926400";"30.05.2022 19:00";"235,57";"235,57";"192,95";"192,95"
"1653930000";"30.05.2022 20:00";"284,16";"284,16";"175,37";"175,37"
"1653933600";"30.05.2022 21:00";"173,54";"287,92";"173,54";"173,54"
"1653937200";"30.05.2022 22:00";"266,46";"266,46";"167,79";"167,79"
"1653940800";"30.05.2022 23:00";"243,68";"243,68";"164,12";"164,12"
"1653944400";"31.05.2022 00:00";"227,5";"227,5";"110,77";"110,77"
"1653948000";"31.05.2022 01:00";"200,91";"200,91";"80,82";"80,82"
"1653951600";"31.05.2022 02:00";"183";"183";"39,07";"111,29"
"1653955200";"31.05.2022 03:00";"179,62";"179,62";"32,51";"111,25"
"1653958800";"31.05.2022 04:00";"177,02";"177,02";"31,36";"111,21"
"1653962400";"31.05.2022 05:00";"180,01";"180,01";"31,57";"111,2"
"1653966000";"31.05.2022 06:00";"195,99";"195,99";"99,98";"111,2"
"1653969600";"31.05.2022 07:00";"228,68";"228,68";"224,38";"224,38"
"1653973200";"31.05.2022 08:00";"247,77";"247,77";"247,77";"247,77"
"1653976800";"31.05.2022 09:00";"245,29";"245,29";"245,29";"245,29"
"1653980400";"31.05.2022 10:00";"225,9";"225,9";"225,9";"225,9"
"1653984000";"31.05.2022 11:00";"200,63";"200,63";"200,63";"200,63"
"1653987600";"31.05.2022 12:00";"193,91";"193,91";"193,91";"193,91"
"1653991200";"31.05.2022 13:00";"192,46";"192,46";"185,7";"185,7"
"1653994800";"31.05.2022 14:00";"184,07";"184,07";"178,37";"184,07"
"1653998400";"31.05.2022 15:00";"184,01";"184,01";"157,35";"184,01"
"1654002000";"31.05.2022 16:00";"182,08";"182,08";"140,01";"140,01"
"1654005600";"31.05.2022 17:00";"182,38";"182,38";"118,89";"118,89"
"1654009200";"31.05.2022 18:00";"200";"200";"169,92";"169,92"
"1654012800";"31.05.2022 19:00";"234,97";"234,97";"171,12";"171,12"
"1654016400";"31.05.2022 20:00";"255,02";"255,02";"136,69";"136,69"
"1654020000";"31.05.2022 21:00";"258,67";"258,67";"81,95";"111,2"
"1654023600";"31.05.2022 22:00";"247,51";"247,51";"47,48";"111,26"
"1654027200";"31.05.2022 23:00";"240,01";"240,01";"30,65";"111,3"
"1654030800";"01.06.2022 00:00";"227,98";"227,98";"18,42";"111,21"
"1654034400";"01.06.2022 01:00";"194,82";"194,82";"10";"121,11"
"1654038000";"01.06.2022 02:00";"169,92";"169,92";"9,5";"121,12"
"1654041600";"01.06.2022 03:00";"168,01";"168,01";"9";"121,17"
"1654045200";"01.06.2022 04:00";"169,16";"169,16";"9,99";"121,14"
"1654048800";"01.06.2022 05:00";"167,29";"167,29";"11,59";"167,29"
"1654052400";"01.06.2022 06:00";"198,95";"198,95";"31,88";"198,95"
"1654056000";"01.06.2022 07:00";"230";"230";"84,21";"84,21"
"1654059600";"01.06.2022 08:00";"249,68";"249,68";"139,6";"139,6"
"1654063200";"01.06.2022 09:00";"246,36";"246,36";"187,61";"187,61"
"1654066800";"01.06.2022 10:00";"228,82";"228,82";"149,99";"149,99"
"1654070400";"01.06.2022 11:00";"255,09";"255,09";"100,49";"100,49"
"1654074000";"01.06.2022 12:00";"206,6";"206,6";"101,48";"101,48"
"1654077600";"01.06.2022 13:00";"255,1";"255,1";"109,77";"109,77"
"1654081200";"01.06.2022 14:00";"399,42";"399,42";"110,05";"110,05"
"1654084800";"01.06.2022 15:00";"399,41";"399,41";"105,95";"105,95"
"1654088400";"01.06.2022 16:00";"255,04";"255,04";"112";"112"
"1654092000";"01.06.2022 17:00";"181,6";"181,6";"119,42";"119,42"
"1654095600";"01.06.2022 18:00";"194,92";"194,92";"183,09";"183,09"
"1654099200";"01.06.2022 19:00";"229,92";"229,92";"229,92";"229,92"
"1654102800";"01.06.2022 20:00";"251,98";"251,98";"251,98";"251,98"
"1654106400";"01.06.2022 21:00";"257,71";"257,71";"211,19";"211,19"
"1654110000";"01.06.2022 22:00";"262,6";"262,6";"186,34";"186,34"
"1654113600";"01.06.2022 23:00";"250";"250";"178,82";"178,82"
"1654117200";"02.06.2022 00:00";"230,33";"230,33";"149,84";"149,84"
"1654120800";"02.06.2022 01:00";"191";"191";"152,27";"152,27"
"1654124400";"02.06.2022 02:00";"175,04";"175,04";"122,25";"122,25"
"1654128000";"02.06.2022 03:00";"96,7";"96,7";"96,7";"96,7"
"1654131600";"02.06.2022 04:00";"91,9";"91,9";"91,9";"91,9"
"1654135200";"02.06.2022 05:00";"165,05";"165,05";"103,9";"103,9"
"1654138800";"02.06.2022 06:00";"171,7";"171,7";"148,39";"148,39"
"1654142400";"02.06.2022 07:00";"209,65";"209,65";"164,51";"164,51"
"1654146000";"02.06.2022 08:00";"223,1";"223,1";"223,1";"223,1"
"1654149600";"02.06.2022 09:00";"218,13";"218,13";"218,13";"218,13"
"1654153200";"02.06.2022 10:00";"190,92";"190,92";"190,92";"190,92"
"1654156800";"02.06.2022 11:00";"169,63";"169,63";"168,42";"168,42"
"1654160400";"02.06.2022 12:00";"162,31";"162,31";"162,31";"162,31"
"1654164000";"02.06.2022 13:00";"156,9";"156,9";"156,9";"156,9"
"1654167600";"02.06.2022 14:00";"149,14";"149,14";"149,14";"149,14"
"1654171200";"02.06.2022 15:00";"146,85";"146,85";"146,85";"146,85"
"1654174800";"02.06.2022 16:00";"148,88";"148,88";"148,88";"148,88"
"1654178400";"02.06.2022 17:00";"158,13";"158,13";"158,13";"158,13"
"1654182000";"02.06.2022 18:00";"166,19";"166,19";"166,19";"166,19"
"1654185600";"02.06.2022 19:00";"175,2";"175,2";"174";"174"
"1654189200";"02.06.2022 20:00";"229,75";"229,75";"170,5";"170,5"
"1654192800";"02.06.2022 21:00";"238,97";"238,97";"169,9";"169,9"
"1654196400";"02.06.2022 22:00";"228,94";"228,94";"170";"170"
"1654200000";"02.06.2022 23:00";"110,06";"110,06";"110,06";"110,06"
"1654203600";"03.06.2022 00:00";"70,03";"70,03";"25,09";"70,03"
"1654207200";"03.06.2022 01:00";"160,03";"160,03";"18,02";"18,02"
"1654210800";"03.06.2022 02:00";"12,39";"12,39";"12,39";"12,39"
"1654214400";"03.06.2022 03:00";"11,74";"11,74";"11,74";"11,74"
"1654218000";"03.06.2022 04:00";"11,61";"11,61";"11,61";"11,61"
"1654221600";"03.06.2022 05:00";"125,08";"125,08";"12,36";"125,08"
"1654225200";"03.06.2022 06:00";"169,94";"169,94";"33,5";"125,52"
"1654228800";"03.06.2022 07:00";"209,83";"209,83";"160,92";"160,92"
"1654232400";"03.06.2022 08:00";"225,11";"225,11";"215,13";"215,13"
"1654236000";"03.06.2022 09:00";"217,18";"217,18";"199,98";"199,98"
"1654239600";"03.06.2022 10:00";"197,12";"197,12";"185,15";"185,15"
"1654243200";"03.06.2022 11:00";"179,97";"179,97";"175,65";"175,65"
"1654246800";"03.06.2022 12:00";"162,13";"162,13";"162,13";"162,13"
"1654250400";"03.06.2022 13:00";"168,08";"168,08";"168,08";"168,08"
"1654254000";"03.06.2022 14:00";"156,64";"156,64";"156,64";"156,64"
"1654257600";"03.06.2022 15:00";"150,01";"150,01";"150,01";"150,01"
"1654261200";"03.06.2022 16:00";"149,33";"149,33";"149,33";"149,33"
"1654264800";"03.06.2022 17:00";"153,82";"153,82";"153,82";"153,82"
"1654268400";"03.06.2022 18:00";"175,55";"175,55";"175,55";"175,55"
"1654272000";"03.06.2022 19:00";"216,31";"216,31";"216,31";"216,31"
"1654275600";"03.06.2022 20:00";"226,57";"226,57";"226,57";"226,57"
"1654279200";"03.06.2022 21:00";"204,09";"239,16";"204,09";"204,09"
"1654282800";"03.06.2022 22:00";"204,43";"216,05";"204,43";"204,43"
"1654286400";"03.06.2022 23:00";"161,58";"218,15";"161,58";"161,58"
"1654290000";"04.06.2022 00:00";"185,03";"185,03";"152,48";"152,48"
"1654293600";"04.06.2022 01:00";"175,81";"175,81";"158,63";"175,81"
"1654297200";"04.06.2022 02:00";"167,97";"167,97";"150";"150"
"1654300800";"04.06.2022 03:00";"166,92";"166,92";"144,3";"144,3"
"1654304400";"04.06.2022 04:00";"153,28";"153,28";"136,06";"136,06"
"1654308000";"04.06.2022 05:00";"139,45";"151,77";"139,45";"139,45"
"1654311600";"04.06.2022 06:00";"150";"152,27";"150";"150"
"1654315200";"04.06.2022 07:00";"159,8";"159,8";"159,8";"159,8"
"1654318800";"04.06.2022 08:00";"169,86";"169,86";"169,86";"169,86"
"1654322400";"04.06.2022 09:00";"180";"180";"180";"180"
"1654326000";"04.06.2022 10:00";"190,57";"190,57";"190,57";"190,57"
"1654329600";"04.06.2022 11:00";"187,52";"187,52";"187,52";"187,52"
"1654333200";"04.06.2022 12:00";"183,97";"183,97";"176";"176"
"1654336800";"04.06.2022 13:00";"168,4";"168,4";"168,4";"168,4"
"1654340400";"04.06.2022 14:00";"159,79";"159,79";"159,79";"159,79"
"1654344000";"04.06.2022 15:00";"147,04";"147,04";"147,04";"147,04"
"1654347600";"04.06.2022 16:00";"147,02";"147,02";"147,02";"147,02"
"1654351200";"04.06.2022 17:00";"148,14";"148,14";"148,14";"148,14"
"1654354800";"04.06.2022 18:00";"165,01";"165,01";"165,01";"165,01"
"1654358400";"04.06.2022 19:00";"189,93";"189,93";"189,93";"189,93"
"1654362000";"04.06.2022 20:00";"194,95";"203,09";"194,95";"194,95"
"1654365600";"04.06.2022 21:00";"199,83";"209,24";"199,83";"199,83"
"1654369200";"04.06.2022 22:00";"181,7";"198,98";"181,7";"181,7"
"1654372800";"04.06.2022 23:00";"168,75";"194,28";"168,75";"168,75"
"1654376400";"05.06.2022 00:00";"175,05";"175,05";"163,27";"163,27"
"1654380000";"05.06.2022 01:00";"161,55";"161,55";"144,5";"144,5"
"1654383600";"05.06.2022 02:00";"153,46";"153,46";"142,03";"142,03"
"1654387200";"05.06.2022 03:00";"145,98";"145,98";"138,93";"138,93"
"1654390800";"05.06.2022 04:00";"136,88";"136,88";"133,21";"133,21"
"1654394400";"05.06.2022 05:00";"136,04";"136,04";"132,1";"132,1"
"1654398000";"05.06.2022 06:00";"100,07";"128,04";"100,07";"100,07"
"1654401600";"05.06.2022 07:00";"127,27";"127,27";"4,5";"127,27"
"1654405200";"05.06.2022 08:00";"133,65";"133,65";"5,7";"133,65"
"1654408800";"05.06.2022 09:00";"136,28";"136,28";"10,82";"136,28"
